Open,High,Low,Close,Adj Close,Volume,Date,Adjusted_Close_Price
133.9400024,134.5500031,132.8000031,132.8300018,106.7770233,207265500,5/16/2012,106.7770233
132.8600006,133.0200043,130.7899933,130.8600006,105.1933975,247992900,5/17/2012,105.1933975
131.3699951,131.6000061,129.5500031,129.7400055,104.2930832,319615900,5/18/2012,104.2930832
130.1600037,132.0200043,129.9499969,131.9700012,106.085701,177861100,5/21/2012,106.085701
132.3099976,133.2299957,131.3399963,132.1999969,106.2705917,197531200,5/22/2012,106.2705917
131.25,132.4600067,129.9900055,132.2700043,106.3268814,204958400,5/23/2012,106.3268814
132.6300049,132.8399963,131.4199982,132.5299988,106.5358658,167357600,5/24/2012,106.5358658
132.4799957,132.8500061,131.7799988,132.1000061,106.1902084,135465600,5/25/2012,106.1902084
133.1600037,133.9299927,131.1699982,133.6999969,107.4764023,152883500,5/29/2012,107.4764023
132.5599976,133.6900024,131.4900055,131.7599945,105.916893,162370400,5/30/2012,105.916893
131.7100067,132.4499969,130.3399963,131.4700012,105.6837692,196186000,5/31/2012,105.6837692
129.4100037,131.5,128.1600037,128.1600037,103.0229797,253240900,6/1/2012,103.0229797
128.3899994,128.7400055,127.1399994,128.1000061,102.9747772,202545800,6/4/2012,102.9747772
127.8499985,129.2599945,127.7799988,129.0700073,103.7545319,164149400,6/5/2012,103.7545319
129.9700012,132.0299988,129.9299927,131.9700012,106.085701,184202800,6/6/2012,106.085701
133.4700012,133.5299988,131.7799988,132.0500031,106.1500092,184772700,6/7/2012,106.1500092
131.7100067,133.1300049,131.2899933,133.1000061,106.9941025,143915400,6/8/2012,106.9941025
134.1699982,134.25,131.2799988,131.4100037,105.6355438,169756100,6/11/2012,105.6355438
131.7899933,133.0099945,131.1600037,132.9199982,106.8493576,181931800,6/12/2012,106.8493576
132.5299988,133.3600006,131.6199951,132.0700073,106.1660919,172223900,6/13/2012,106.1660919
132.3399963,134,131.9799957,133.4700012,107.2915039,230615500,6/14/2012,107.2915039
133.3800049,134.2599945,133.1000061,134.1399994,108.3888016,169444500,6/15/2012,108.3888016
133.5800018,134.7299957,133.2799988,134.3999939,108.5989227,131360900,6/18/2012,108.5989227
135.0800018,136.25,134.3699951,135.6999969,109.6493378,137382600,6/19/2012,109.6493378
135.7100067,136.1000061,134.2700043,135.4799957,109.4715347,206451800,6/20/2012,109.4715347
135.6399994,135.7799988,132.3300018,132.4400024,107.0151596,205272200,6/21/2012,107.0151596
133.1300049,133.7100067,132.6199951,133.4600067,107.8393402,130029200,6/22/2012,107.8393402
132.0500031,132.1000061,130.8500061,131.3200073,106.1101761,146375700,6/25/2012,106.1101761
131.6999969,132.3800049,130.9299927,131.9799957,106.6434631,141634000,6/26/2012,106.6434631
132.4199982,133.4299927,131.9700012,133.1699982,107.6050034,108088000,6/27/2012,107.6050034
132.2899933,132.9900055,131.2799988,132.7899933,107.2979584,169242100,6/28/2012,107.2979584
135.1999969,136.2700043,134.8500061,136.1000061,109.9725571,212250900,6/29/2012,109.9725571
136.4799957,136.6499939,135.5200043,136.5099945,110.3037949,129524500,7/2/2012,110.3037949
136.4799957,137.5099945,136.3399963,137.4100037,111.0310669,80450000,7/3/2012,111.0310669
136.8999939,137.8000031,136.2899933,136.7899933,110.5300751,126177500,7/5/2012,110.5300751
135.4700012,135.7700043,134.8500061,135.4900055,109.4796143,151192100,7/6/2012,109.4796143
135.3800049,135.5700073,134.6999969,135.3200073,109.3422852,103780500,7/9/2012,109.3422852
136.0099945,136.2299957,133.6799927,134.1399994,108.3888016,167884800,7/10/2012,108.3888016
134.2100067,134.6000061,133.3800049,134.1600037,108.4049911,141733400,7/11/2012,108.4049911
133.3800049,134.2299957,132.6000061,133.5099945,107.8797531,143583200,7/12/2012,107.8797531
133.8600006,135.8899994,133.8399963,135.75,109.6897278,129642600,7/13/2012,109.6897278
135.4400024,135.8300018,134.8999939,135.4299927,109.4311371,97525200,7/16/2012,109.4311371
135.9700012,136.6399994,134.5500031,136.3600006,110.1825943,138860300,7/17/2012,110.1825943
136.0399933,137.6399994,135.9600067,137.3699951,110.9987411,113349700,7/18/2012,110.9987411
137.6499939,138.1799927,137.2100067,137.7299957,111.2896118,129847300,7/19/2012,111.2896118
136.9499969,137.1600037,136.3200073,136.4700012,110.2715302,142904500,7/20/2012,110.2715302
134.4700012,136.3800049,133.8399963,135.0899963,109.1564026,145210900,7/23/2012,109.1564026
135.1900024,135.25,133.0299988,133.9299927,108.2191162,173301200,7/24/2012,108.2191162
134.2100067,134.5599976,133.25,133.9600067,108.2433319,129122300,7/25/2012,108.2433319
135.8899994,136.4600067,135.2599945,136.1699982,110.0290833,156526500,7/26/2012,110.0290833
136.8899994,139.0700073,136.1399994,138.6799927,112.0572357,236768900,7/27/2012,112.0572357
138.5200043,139.3399963,138.2700043,138.6799927,112.0572357,106782000,7/30/2012,112.0572357
138.4900055,138.8699951,137.7100067,137.7100067,111.2734375,120575900,7/31/2012,111.2734375
138.6999969,138.7299957,137.3999939,137.5899963,111.1764908,138293800,8/1/2012,111.1764908
136.5500031,137.5700073,135.5800018,136.6399994,110.4088516,199556600,8/2/2012,110.4088516
138.5599976,139.6399994,136.6799927,139.3500061,112.5986557,157825000,8/3/2012,112.5986557
139.7200012,140.1699982,139.5599976,139.6199951,112.816803,86326200,8/6/2012,112.816803
140.1799927,140.9199982,140.0299988,140.3200073,113.3824158,109545100,8/7/2012,113.3824158
139.8500061,140.6499939,139.8099976,140.4900055,113.5197525,89754700,8/8/2012,113.5197525
140.2899933,140.8899994,140.1499939,140.6100006,113.6167374,90291700,8/9/2012,113.6167374
140.0399933,140.8899994,139.8099976,140.8399963,113.8025589,99792700,8/10/2012,113.8025589
140.6000061,140.8399963,140.0399933,140.7700043,113.7459946,79426900,8/13/2012,113.7459946
141.2899933,141.3800049,140.3699951,140.7899933,113.7621689,102379400,8/14/2012,113.7621689
140.6399994,141.1900024,140.5500031,140.9499969,113.8914337,71085900,8/15/2012,113.8914337
141.1499939,142.1600037,140.8000031,141.9900055,114.7318344,112014200,8/16/2012,114.7318344
142.2299957,142.3000031,141.8600006,142.1799927,114.8853531,90813700,8/17/2012,114.8853531
141.9799957,142.2200012,141.5899963,142.1900024,114.8934174,78255700,8/20/2012,114.8934174
142.5399933,143.0899963,141.4499969,141.7599945,114.5459595,105581100,8/21/2012,114.5459595
141.3999939,142.0500031,141.0700073,141.8200073,114.5944595,133243500,8/22/2012,114.5944595
141.4700012,141.4799957,140.4400024,140.6600037,113.6571732,111466400,8/23/2012,113.6571732
140.3099976,141.8300018,140.2200012,141.5099945,114.3439789,99481200,8/24/2012,114.3439789
141.8899994,142.0800018,141.3399963,141.5399933,114.368187,68785900,8/27/2012,114.368187
141.1799927,141.8399963,140.9700012,141.3999939,114.2550583,75689600,8/28/2012,114.2550583
141.5200043,141.8899994,141.1199951,141.5099945,114.3439789,65421300,8/29/2012,114.3439789
140.8999939,140.9400024,140.1900024,140.4900055,113.5197525,96589900,8/30/2012,113.5197525
141.2899933,141.8200073,140.3600006,141.1600037,114.0611801,151970400,8/31/2012,114.0611801
141.0399933,141.4600067,140.1300049,141.0299988,113.9561234,120226200,9/4/2012,113.9561234
141.0899963,141.4700012,140.6300049,140.9100037,113.8591537,100660300,9/5/2012,113.8591537
141.7599945,143.7799988,141.75,143.7700043,116.1701431,158272500,9/6/2012,116.1701431
144.0099945,144.3899994,143.8800049,144.3300018,116.6226349,107272100,9/7/2012,116.6226349
144.1900024,144.4400024,143.4600067,143.5099945,115.9600296,86458500,9/10/2012,115.9600296
143.6000061,144.3699951,143.5599976,143.9100037,116.2832565,88760000,9/11/2012,116.2832565
144.3899994,144.5500031,143.8999939,144.3899994,116.6710663,87640900,9/12/2012,116.6710663
144.3699951,147.0399933,143.9900055,146.5899963,118.4487381,225470200,9/13/2012,118.4487381
146.8800049,148.1100006,146.7599945,147.2400055,118.9739838,169777000,9/14/2012,118.9739838
146.9400024,147.1900024,146.3699951,146.7400055,118.5699692,119427800,9/17/2012,118.5699692
146.4900055,146.8099976,146.25,146.6199951,118.4729538,98326600,9/18/2012,118.4729538
146.7899933,147.1699982,146.4100037,146.6999969,118.5375977,128318300,9/19/2012,118.5375977
146.0299988,146.7899933,145.6300049,146.7100067,118.5457077,154009800,9/20/2012,118.5457077
146.6399994,146.6699982,145.8099976,145.8699951,118.4961853,108737500,9/21/2012,118.4961853
145.1499939,145.9799957,145.0399933,145.6499939,118.3174286,95682000,9/24/2012,118.3174286
145.9600067,146.2400055,144.0599976,144.1000061,117.0582962,133165200,9/25/2012,117.0582962
144.0700073,144.1100006,142.9499969,143.2899933,116.4003143,146502200,9/26/2012,116.4003143
143.8899994,144.9700012,143.5099945,144.6399994,117.4969635,111830300,9/27/2012,117.4969635
144.0899963,144.5599976,143.4600067,143.9700012,116.9526901,150696100,9/28/2012,116.9526901
144.5200043,145.6900024,144.0099945,144.3500061,117.2613831,135911200,10/1/2012,117.2613831
144.9199982,145.1499939,143.8300018,144.5,117.3832779,113422200,10/2/2012,117.3832779
144.8899994,145.4299927,144.1300049,145.0899963,117.8624954,121283100,10/3/2012,117.8624954
145.6399994,146.3399963,145.4400024,146.1300049,118.7073898,124311600,10/4/2012,118.7073898
146.9100037,147.1600037,145.6999969,146.1399994,118.7154541,124842100,10/5/2012,118.7154541
145.6000061,146.1199951,145.3099976,145.6399994,118.3092957,78415400,10/8/2012,118.3092957
145.5299988,145.6499939,144.1499939,144.1999969,117.1395416,148872900,10/9/2012,117.1395416
144.1799927,144.3200073,143.0899963,143.2799988,116.392189,124247500,10/10/2012,116.392189
144.2799988,144.4900055,143.3300018,143.3600006,116.4572067,123601500,10/11/2012,116.4572067
143.4600067,143.9499969,142.5800018,142.8899994,116.0753784,124181900,10/12/2012,116.0753784
143.2299957,144.2299957,142.7700043,144.0800018,117.0420609,107689100,10/15/2012,117.0420609
144.7599945,145.6399994,144.6600037,145.5399933,118.2280807,108815500,10/16/2012,118.2280807
145.6399994,146.3200073,145.4199982,146.1999969,118.7642059,128834100,10/17/2012,118.7642059
145.8200073,146.5200043,145.3300018,145.8200073,118.4555588,148108500,10/18/2012,118.4555588
145.5500031,145.5599976,143.0500031,143.3899994,116.481514,185645200,10/19/2012,116.481514
143.1499939,143.6699982,142.2799988,143.4100037,116.4978027,125578600,10/22/2012,116.4978027
141.8600006,142.0599976,140.8300018,141.4199982,114.8812485,192056300,10/23/2012,114.8812485
141.9299927,142.1000061,140.8000031,141.0200043,114.5562897,120179400,10/24/2012,114.5562897
142.0200043,142.2799988,140.5700073,141.4299927,114.8893509,134457400,10/25/2012,114.8893509
141.3000031,141.8399963,140.3899994,141.3500061,114.8243713,146023500,10/26/2012,114.8243713
141.8500061,142.0299988,140.6799927,141.3500061,114.8243713,103438500,10/31/2012,114.8243713
141.6499939,143.0099945,141.5200043,142.8300018,116.0266266,100995600,11/1/2012,116.0266266
143.6799927,143.7200012,141.4100037,141.5599976,114.9949646,137702200,11/2/2012,114.9949646
141.3500061,142.1699982,140.9299927,141.8500061,115.2305298,98378500,11/5/2012,115.2305298
142.2799988,143.5200043,142.1300049,142.9600067,116.1322479,107068100,11/6/2012,116.1322479
141.6600037,141.6799927,139.0599976,139.7200012,113.5002365,264304500,11/7/2012,113.5002365
139.6999969,140.4100037,137.9299927,138.0399933,112.1355209,181517300,11/8/2012,112.1355209
137.6199951,139.4400024,137.5500031,138.1600037,112.2330322,201055300,11/9/2012,112.2330322
138.5899963,138.8099976,137.9600067,138.2700043,112.3223572,97677500,11/12/2012,112.3223572
137.5399933,139.25,137.3600006,137.7899933,111.9324722,123018300,11/13/2012,111.9324722
138.2100067,138.4299927,135.6199951,135.9299927,110.4215012,191505000,11/14/2012,110.4215012
135.9799957,136.4900055,135.1799927,135.6999969,110.2346725,178128400,11/15/2012,110.2346725
135.8999939,136.6399994,134.6999969,136.3699951,110.7789078,239483900,11/16/2012,110.7789078
137.8999939,139.1499939,136.4100037,139.1300049,113.0209808,151495800,11/19/2012,113.0209808
138.9100037,139.4199982,138.0800018,139.1900024,113.0697327,119807400,11/20/2012,113.0697327
139.3099976,139.5700073,139.0299988,139.4499969,113.2809219,81710800,11/21/2012,113.2809219
140.1300049,141.3999939,140.0399933,141.3500061,114.8243713,65409200,11/23/2012,114.8243713
140.6499939,141.3600006,140.1900024,141.0500031,114.5806732,100124400,11/26/2012,114.5806732
140.9100037,141.3899994,140.2400055,140.3300018,113.9957581,128646200,11/27/2012,113.9957581
139.7599945,141.5399933,139,141.4600067,114.9137268,177086500,11/28/2012,114.9137268
141.9900055,142.5099945,141.3699951,142.1199951,115.4498825,151085900,11/29/2012,115.4498825
142.1399994,142.4199982,141.6600037,142.1499939,115.4742432,136568300,11/30/2012,115.4742432
142.8000031,142.9199982,141.3399963,141.4499969,114.9055939,124656300,12/3/2012,114.9055939
141.4400024,141.8699951,140.8699951,141.25,114.7431412,127512200,12/4/2012,114.7431412
141.3699951,142.1600037,140.3699951,141.5,114.9462433,147300500,12/5/2012,114.9462433
141.3699951,142.0399933,141.1600037,141.9799957,115.3361435,103220600,12/6/2012,115.3361435
142.5299988,142.6900024,141.6699982,142.4100037,115.6854401,108726400,12/7/2012,115.6854401
142.2100067,142.8099976,142.1499939,142.4700012,115.7341766,98840700,12/10/2012,115.7341766
143.0599976,144.1100006,142.9900055,143.4400024,116.5221786,152570400,12/11/2012,116.5221786
144,144.5500031,143.3099976,143.5099945,116.5790176,145880100,12/12/2012,116.5790176
143.4199982,143.8300018,142.2700043,142.6300049,115.8642044,135715000,12/13/2012,115.8642044
142.3200073,142.5800018,141.8800049,142.1000061,115.433609,137701700,12/14/2012,115.433609
142.4700012,143.8500061,142.4299927,143.7700043,116.7902298,143238200,12/17/2012,116.7902298
144,145.5,143.7899933,145.3699951,118.0899658,177762800,12/18/2012,118.0899658
145.5299988,145.5800018,144.2400055,144.2899933,117.2126465,150895400,12/19/2012,117.2126465
144.3800049,145.1399994,143.9799957,145.1199951,117.8868866,168487000,12/20/2012,117.8868866
142.1699982,144.0899963,141.9400024,142.7899933,116.8168182,245883800,12/21/2012,116.8168182
142.4799957,142.5599976,142.1900024,142.3500061,116.4568405,53874600,12/24/2012,116.4568405
142.6399994,142.7100067,141.3500061,141.75,115.9659729,106947700,12/26/2012,115.9659729
141.7899933,142.0800018,139.9199982,141.5599976,115.8105621,167920600,12/27/2012,115.8105621
140.6399994,141.4199982,139.8699951,140.0299988,114.5588608,148806700,12/28/2012,114.5588608
139.6600037,142.5599976,139.5399933,142.4100037,116.505928,243935200,12/31/2012,116.505928
145.1100006,146.1499939,144.7299957,146.0599976,119.4920273,192059000,1/2/2013,119.4920273
145.9900055,146.3699951,145.3399963,145.7299957,119.2220459,144761800,1/3/2013,119.2220459
145.9700012,146.6100006,145.6699982,146.3699951,119.7456207,116817700,1/4/2013,119.7456207
145.8500061,146.1100006,145.4299927,145.9700012,119.4183884,110002500,1/7/2013,119.4183884
145.7100067,145.9100037,144.9799957,145.5500031,119.0748062,121265100,1/8/2013,119.0748062
145.8699951,146.3200073,145.6399994,145.9199982,119.3775253,90745600,1/9/2013,119.3775253
146.7299957,147.0899963,145.9700012,147.0800018,120.3264999,130735400,1/10/2013,120.3264999
147.0399933,147.1499939,146.6100006,147.0700073,120.3182907,113917300,1/11/2013,120.3182907
146.8899994,147.0700073,146.4299927,146.9700012,120.2364883,89567200,1/14/2013,120.2364883
146.2899933,147.2100067,146.1999969,147.0700073,120.3182907,93172600,1/15/2013,120.3182907
146.7700043,147.2799988,146.6100006,147.0500031,120.3018951,104849500,1/16/2013,120.3018951
147.6999969,148.4199982,147.1499939,148,121.0791245,133833500,1/17/2013,121.0791245
147.9700012,148.4900055,147.4299927,148.3300018,121.3490906,169906000,1/18/2013,121.3490906
148.3300018,149.1300049,147.9799957,149.1300049,122.0036011,111797300,1/22/2013,122.0036011
149.1300049,149.5,148.8600006,149.3699951,122.1999283,104596100,1/23/2013,122.1999283
149.1499939,150.1399994,149.0099945,149.4100037,122.2326584,146426400,1/24/2013,122.2326584
149.8800049,150.25,149.3699951,150.25,122.9198837,147211600,1/25/2013,122.9198837
150.2899933,150.3300018,149.5099945,150.0700073,122.7726364,113357700,1/28/2013,122.7726364
149.7700043,150.8500061,149.6699982,150.6600037,123.2552643,105694400,1/29/2013,123.2552643
150.6399994,150.9400024,149.9299927,150.0700073,122.7726364,137447700,1/30/2013,122.7726364
149.8899994,150.3800049,149.6000061,149.6999969,122.4699173,108975800,1/31/2013,122.4699173
150.6499939,151.4199982,150.3899994,151.2400055,123.7297897,131173000,2/1/2013,123.7297897
150.3200073,151.2700043,149.4299927,149.5399933,122.3389893,159073600,2/4/2013,122.3389893
150.3500061,151.4799957,150.2899933,151.0500031,123.5743561,113912400,2/5/2013,123.5743561
150.5200043,151.2599945,150.4100037,151.1600037,123.6643753,138762800,2/6/2013,123.6643753
151.2100067,151.3500061,149.8600006,150.9600067,123.5007172,162490000,2/7/2013,123.5007172
151.2200012,151.8899994,151.2200012,151.8000031,124.1878967,103133700,2/8/2013,124.1878967
151.7400055,151.8999939,151.3899994,151.7700043,124.1633835,73775000,2/11/2013,124.1633835
151.7799988,152.3000031,151.6100006,152.0200043,124.3678818,65392700,2/12/2013,124.3678818
152.3300018,152.6100006,151.7200012,152.1499939,124.4742355,82322600,2/13/2013,124.4742355
151.6900024,152.4700012,151.5200043,152.2899933,124.5887909,80834300,2/14/2013,124.5887909
152.4299927,152.5899963,151.5500031,152.1100006,124.4415207,215226500,2/15/2013,124.4415207
152.3699951,153.2799988,152.1600037,153.25,125.3741989,95105400,2/19/2013,125.3741989
153.1399994,153.1900024,151.2599945,151.3399963,123.8116226,160574800,2/20/2013,123.8116226
150.9600067,151.4199982,149.9400024,150.4199982,123.0588913,183257000,2/21/2013,123.0588913
151.1499939,151.8899994,150.4900055,151.8899994,124.2615509,106356600,2/22/2013,124.2615509
152.6300049,152.8600006,149,149,121.8972549,245824800,2/25/2013,121.8972549
149.7200012,150.1999969,148.7299957,150.0200043,122.7316818,186596200,2/26/2013,122.7316818
149.8899994,152.3300018,149.7599945,151.9100037,124.2779388,150781900,2/27/2013,124.2779388
151.8999939,152.8699951,151.4100037,151.6100006,124.0324707,126866000,2/28/2013,124.0324707
151.0899963,152.3399963,150.4100037,152.1100006,124.4415207,170634800,3/1/2013,124.4415207
151.7599945,152.9199982,151.5200043,152.9199982,125.1042404,99010200,3/4/2013,125.1042404
153.6600037,154.6999969,153.6399994,154.2899933,126.2249985,121431900,3/5/2013,126.2249985
154.8399963,154.9199982,154.1600037,154.5,126.3968201,94469900,3/6/2013,126.3968201
154.6999969,154.9799957,154.5200043,154.7799988,126.6258774,86101400,3/7/2013,126.6258774
155.4600067,155.6499939,154.6600037,155.4400024,127.1658325,123477800,3/8/2013,127.1658325
155.3200073,156.0399933,155.1300049,156.0299988,127.6484604,83746800,3/11/2013,127.6484604
155.9199982,156.1000061,155.2100067,155.6799927,127.362114,105755800,3/12/2013,127.362114
155.7599945,156.1199951,155.2299957,155.8999939,127.5421371,92550900,3/13/2013,127.5421371
156.3099976,156.8000031,155.9100037,156.7299957,128.2211609,126329900,3/14/2013,128.2211609
155.8500061,156.0399933,155.3099976,155.8300018,128.0519104,138601100,3/15/2013,128.0519104
154.3399963,155.6399994,154.1999969,154.9700012,127.3451767,126704300,3/18/2013,127.3451767
155.3000031,155.5099945,153.5899963,154.6100006,127.0493622,167567300,3/19/2013,127.0493622
155.5200043,155.9499969,155.2599945,155.6900024,127.9369049,113759300,3/20/2013,127.9369049
154.7599945,155.6399994,154.1000061,154.3600006,126.8439331,128605000,3/21/2013,126.8439331
154.8500061,155.6000061,154.7299957,155.6000061,127.8628845,111163600,3/22/2013,127.8628845
156.0099945,156.2700043,154.3500061,154.9499969,127.3287354,151322300,3/25/2013,127.3287354
155.5899963,156.2299957,155.4199982,156.1900024,128.3476868,86856600,3/26/2013,128.3476868
155.2599945,156.2400055,155,156.1900024,128.3476868,99950600,3/27/2013,128.3476868
156.0899963,156.8500061,155.75,156.6699982,128.7421112,102932800,3/28/2013,128.7421112
156.5899963,156.9100037,155.6699982,156.0500031,128.2326508,99194100,4/1/2013,128.2326508
156.6100006,157.2100067,156.3699951,156.8200073,128.8654022,101504300,4/2/2013,128.8654022
156.9100037,157.0299988,154.8200073,155.2299957,127.5588455,154167400,4/3/2013,127.5588455
155.4299927,156.1699982,155.0899963,155.8600006,128.0765381,131885000,4/4/2013,128.0765381
153.9499969,155.3500061,153.7700043,155.1600037,127.5013123,159666000,4/5/2013,127.5013123
155.2700043,156.2200012,154.75,156.2100067,128.364151,86571200,4/8/2013,128.364151
156.5,157.3200073,155.9799957,156.75,128.8078461,101922200,4/9/2013,128.8078461
157.1699982,158.8699951,157.1300049,158.6699982,130.3856049,135711100,4/10/2013,130.3856049
158.6999969,159.7100067,158.5399933,159.1900024,130.8130035,110142500,4/11/2013,130.8130035
158.6799927,159.0399933,157.9199982,158.8000031,130.4924774,116359900,4/12/2013,130.4924774
158,158.1300049,155.1000061,155.1199951,127.4684296,217259000,4/15/2013,127.4684296
156.2899933,157.4900055,155.9100037,157.4100037,129.350235,147507800,4/16/2013,129.350235
156.2899933,156.3200073,154.2799988,155.1100006,127.460289,226834800,4/17/2013,127.460289
155.3699951,155.4100037,153.5500031,154.1399994,126.6631699,167583200,4/18/2013,126.6631699
154.5,155.5500031,154.1199951,155.4799957,127.764267,149687600,4/19/2013,127.764267
155.7799988,156.5399933,154.75,156.1699982,128.3312683,106553500,4/22/2013,128.3312683
156.9499969,157.9299927,156.1699982,157.7799988,129.6542969,166141300,4/23/2013,129.6542969
157.8300018,158.3000031,157.5399933,157.8800049,129.7364807,96781200,4/24/2013,129.7364807
158.3399963,159.2700043,158.1000061,158.5200043,130.2623749,131060600,4/25/2013,130.2623749
158.3300018,158.6000061,157.7299957,158.2400055,130.0322876,95918800,4/26/2013,130.0322876
158.6699982,159.6499939,158.4199982,159.3000031,130.9033051,88572800,4/29/2013,130.9033051
159.2700043,159.7200012,158.6100006,159.6799927,131.2155914,116010700,4/30/2013,131.2155914
159.3300018,159.4100037,158.1000061,158.2799988,130.065155,138874200,5/1/2013,130.065155
158.6799927,159.8899994,158.5299988,159.75,131.2731171,96407600,5/2/2013,131.2731171
161.1399994,161.8800049,159.7799988,161.3699951,132.6043091,144202300,5/3/2013,132.6043091
161.4900055,162.0099945,161.4199982,161.7799988,132.9412384,66882100,5/6/2013,132.9412384
162.1300049,162.6499939,161.6699982,162.6000061,133.6151276,90359200,5/7/2013,133.6151276
162.4199982,163.3899994,162.3300018,163.3399963,134.223175,97419200,5/8/2013,134.223175
163.2700043,163.6999969,162.4700012,162.8800049,133.8451843,106738600,5/9/2013,133.8451843
162.9900055,163.5500031,162.5099945,163.4100037,134.2807007,103203000,5/10/2013,134.2807007
163.1999969,163.8099976,162.8200073,163.5399933,134.3875122,81843200,5/13/2013,134.3875122
163.6699982,165.3500061,163.6699982,165.2299957,135.7762451,119000900,5/14/2013,135.7762451
164.9600067,166.4499969,164.9100037,166.1199951,136.5075836,120718500,5/15/2013,136.5075836
165.7799988,166.3600006,165.0899963,165.3399963,135.8666382,109913600,5/16/2013,135.8666382
165.9499969,167.0399933,165.7299957,166.9400024,137.1814575,129801000,5/17/2013,137.1814575
166.7799988,167.5800018,166.6100006,166.9299927,137.1731873,85071200,5/20/2013,137.1731873
167.0800018,167.8000031,166.5,167.1699982,137.3704529,95804200,5/21/2013,137.3704529
167.3399963,169.0700073,165.1699982,165.9299927,136.3514252,244031800,5/22/2013,136.3514252
164.1600037,165.9100037,163.9400024,165.4499969,135.9570007,211064400,5/23/2013,135.9570007
164.4700012,165.3800049,163.9799957,165.3099976,135.8419495,151573900,5/24/2013,135.8419495
167.0399933,167.7799988,165.8099976,166.3000031,136.6555328,143679800,5/28/2013,136.6555328
165.4199982,165.8000031,164.3399963,165.2200012,135.7680359,160363400,5/29/2013,135.7680359
165.3500061,166.5899963,165.2200012,165.8300018,136.2693329,107793800,5/30/2013,136.2693329
165.3699951,166.3099976,163.1300049,163.4499969,134.3135376,176850100,5/31/2013,134.3135376
163.8300018,164.4600067,162.6600037,164.3500061,135.0531158,168390700,6/3/2013,135.0531158
164.4400024,165.1000061,162.7299957,163.5599976,134.4039001,157631500,6/4/2013,134.4039001
163.0899963,163.4199982,161.1300049,161.2700043,132.5222015,211737800,6/5/2013,132.5222015
161.1999969,162.7400055,160.25,162.7299957,133.7219543,200225500,6/6/2013,133.7219543
163.8500061,164.9499969,163.1399994,164.8000031,135.4229584,188337800,6/7/2013,135.4229584
165.3099976,165.3999939,164.3699951,164.8000031,135.4229584,105667100,6/10/2013,135.4229584
163.3000031,164.5399933,162.7400055,163.1000061,134.0259399,159505400,6/11/2013,134.0259399
164.2200012,164.3899994,161.6000061,161.75,132.9165497,177361500,6/12/2013,132.9165497
161.6600037,164.5,161.3000031,164.2100067,134.9380493,163587800,6/13/2013,134.9380493
164.0299988,164.6699982,162.9100037,163.1799927,134.0916901,141197500,6/14/2013,134.0916901
164.2899933,165.2200012,163.2200012,164.4400024,135.1270599,136295600,6/17/2013,135.1270599
164.5299988,165.9900055,164.5200043,165.7400055,136.1953735,114695600,6/18/2013,136.1953735
165.6000061,165.8899994,163.3800049,163.4499969,134.3135376,206149500,6/19/2013,134.3135376
161.8600006,163.4700012,158.9799957,159.3999939,130.9854584,321255900,6/20/2013,130.9854584
159.6399994,159.7599945,157.4700012,159.0700073,131.4059906,271956800,6/21/2013,131.4059906
157.4100037,158.4299927,155.7299957,157.0599976,129.7455444,222329000,6/24/2013,129.7455444
158.4799957,160.1000061,157.4199982,158.5700073,130.9929504,162262200,6/25/2013,130.9929504
159.8699951,160.5,159.25,160.1399994,132.2899017,134848000,6/26/2013,132.2899017
161.1000061,161.8200073,160.9499969,161.0800018,133.0664215,129483700,6/27/2013,133.0664215
160.6300049,161.3999939,159.8600006,160.4199982,132.5211945,160402900,6/28/2013,132.5211945
161.2599945,162.4799957,161.0800018,161.3600006,133.297699,131954800,7/1/2013,133.297699
161.1199951,162.3000031,160.5,161.2100067,133.1738586,154863700,7/2/2013,133.1738586
160.4799957,161.7700043,160.2200012,161.2799988,133.2316589,75216400,7/3/2013,133.2316589
162.4700012,163.0800018,161.3000031,163.0200043,134.6690674,122416900,7/5/2013,134.6690674
163.8600006,164.3899994,163.0800018,163.9499969,135.4373016,108092500,7/8/2013,135.4373016
164.9799957,165.3300018,164.2700043,165.1300049,136.4120636,119298000,7/9/2013,136.4120636
164.9700012,165.75,164.6300049,165.1900024,136.4616547,121410100,7/10/2013,136.4616547
167.1100006,167.6100006,165.1799927,167.4400024,138.3203888,135592200,7/11/2013,138.3203888
167.3899994,167.9299927,167.1300049,167.5099945,138.3781738,104212700,7/12/2013,138.3781738
167.9700012,168.3899994,167.6799927,168.1499939,138.9068909,69450600,7/15/2013,138.9068909
168.2599945,168.3600006,167.0700073,167.5200043,138.3864594,88702100,7/16/2013,138.3864594
168.1600037,168.4799957,167.7299957,167.9499969,138.7416992,92873900,7/17/2013,138.7416992
168.3099976,169.2700043,168.1999969,168.8699951,139.5016785,103620100,7/18/2013,139.5016785
168.5200043,169.2299957,168.3099976,169.1699982,139.7494812,103831700,7/19/2013,139.7494812
169.4100037,169.7400055,169.0099945,169.5,140.0221252,79428600,7/22/2013,140.0221252
169.8000031,169.8300018,169.0500031,169.1399994,139.7246857,80829700,7/23/2013,139.7246857
169.7899933,169.8600006,168.1799927,168.5200043,139.2125092,112914000,7/24/2013,139.2125092
168.2200012,169.0800018,167.9400024,168.9299927,139.5512695,111088600,7/25/2013,139.5512695
168.2200012,169.1600037,167.5200043,169.1100006,139.6999359,107814600,7/26/2013,139.6999359
